table.gene_name,table.logFC,table.logCPM,table.F,table.PValue,table.FDR,adjust.method,comparison,test
B0024.13,-3.685763556110069,7.097230190613122,30.6582259080087,1.164028238947059e-4,0.005432094491695955,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gap-3,-3.8737954717552094,5.493698377292964,30.65376700565416,1.1647928148834947e-4,0.005432094491695955,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F44B9.5,-4.949629761134649,6.1771617755398065,30.378944595419078,1.2130653085792939e-4,0.0056170946097263905,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lin-24,-4.833467391078386,6.739248351623816,30.32664483064791,1.222513304339104e-4,0.005620978425373247,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
coq-8,-4.004836441839685,6.407386577365914,30.08506742163327,1.267281080902607e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hyl-1,-3.121054849838973,7.046297351038222,29.998420712593184,1.2838007443341244e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F55A11.7,-4.501232771379964,6.6250598803024445,29.982079176573578,1.2869443608611088e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ulp-4,-3.5850767277042634,7.8999371119431645,29.91992284612586,1.298983465134352e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
JC8.2,-4.001834062930341,6.696226448210756,29.903302817650932,1.302224782871383e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
alh-1,-3.5621596586694095,7.3584115939795325,29.8844018179037,1.305922390356407e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
skpt-1,-3.2172834549369487,7.43654910913769,29.861946565826273,1.3103312073797267e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
drap-1,-3.2738606371348684,7.113831258665545,29.80345890887413,1.321896096057802e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ogdh-2,-2.940434089443368,6.79730442153452,29.794455304552535,1.3236869275404952e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vha-14,-3.053697440781221,7.2852618345550875,29.751710998085077,1.3322274499529994e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
mrpl-51,-4.622807621758653,6.38502912531772,29.74901596950967,1.332768075287175e-4,0.005650417378928549,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ima-2,-3.5282082588342045,9.612060614525438,29.65554118908923,1.3516781590837453e-4,0.005693617226230821,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F59C6.5,-3.145686899550555,7.84149715689823,29.562559331569698,1.3707989811314418e-4,0.005725402495270676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
epg-8,-4.32571960839871,7.063828621003097,29.533868299603483,1.3767624318540298e-4,0.005725402495270676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cct-4,-3.5996540289631525,7.9513970803740195,29.455269551821097,1.393254495998613e-4,0.005741646135614145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T23B5.3,-3.4527462507181284,6.292603594509851,29.422858932938674,1.4001219533958672e-4,0.005741646135614145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
K04F10.3,-3.392904230418408,6.722790868906583,29.38524252224817,1.408141907115291e-4,0.005741646135614145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rps-14,-5.251290367432095,6.258253064438317,29.349347517152854,1.4158447355397112e-4,0.005741646135614145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vars-1,-4.167758503555655,5.925239378017918,29.246159231849322,1.4382628223101455e-4,0.005796554300532678,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sac-1,-4.532726705135655,7.452244092480187,29.13595715843456,1.4626622142088392e-4,0.005799844016597505,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F23A7.4,-4.612839718035253,11.125747844805346,29.122258582848133,1.4657286915891994e-4,0.005799844016597505,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-21,-4.423100621200109,6.618760171819557,29.047650765653646,0.00014825618506253521,0.005830770145485647,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
tank-1,-3.368536640307925,7.431621689940599,29.008848170514376,1.4914054438598608e-4,0.005830770145485647,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
icd-1,-3.4808892844995722,8.511741581641063,28.91531573554726,1.5129761680919242e-4,0.005836711572885575,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-76,-2.992530721275358,6.964921575181377,28.83621924730452,1.531501354364716e-4,0.00584746920622645,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
spsb-2,-3.203864034090831,7.940594888725181,28.76267823462702,1.5489625802913033e-4,0.005879753887629023,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
arx-3,-3.7939052250745586,7.319039379214813,28.613872106210007,1.5850080714741407e-4,0.005981802137950673,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
btb-19,-4.717233798207233,6.09629292883658,28.374696379441076,1.6450099846838695e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
imph-1,-2.8308617985772324,7.188499455279471,28.360975776986862,1.6485314799967977e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0564.7,-3.6416784790203214,6.4175112366556455,28.329531388039314,1.6566350616015183e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T04H1.5,-3.01059539400261,6.359782499526181,28.288187468741544,1.6673605186283297e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
syp-2,-3.990302334125335,6.5558958093761035,28.277203831934653,1.670223470289786e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sptl-1,-3.280459731762021,6.872004075188364,28.247725201282176,1.677935580072608e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ddp-1,-3.304112694128022,5.342651359673998,28.241156422889958,1.6796597254018443e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
spo-11,-3.6801128584796987,7.3131764472345635,28.221597752170176,1.684805625042798e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T12C9.7,-4.200367589133487,6.11824546120846,28.18558092334976,1.694329757365209e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F28C10.3,-4.279173184746853,5.04126039140713,28.175086493707564,1.6971166365782852e-4,0.006021997021858492,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
srgp-1,-3.4096742298326004,9.113853741594108,28.094608502113946,1.7186664358961437e-4,0.006065499005386985,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C09H10.5,-3.571969215813375,5.357171529584532,28.048830840142834,1.7310664820430682e-4,0.006076415624332899,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nkb-1,-3.450022858846898,5.460573228565269,27.916750686342354,1.7674315679863965e-4,0.006152536520358351,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cdc-14,-3.557891266921742,7.435990659114487,27.86559522533787,1.7817543110321498e-4,0.006152536520358351,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-11,-3.2238524460572733,5.681246225983851,27.846887708281876,1.7870258285069684e-4,0.006152536520358351,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK973.11,-4.090054807713542,7.18038585926195,27.817968529797586,1.7952106102344642e-4,0.006152536520358351,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
oma-2,-3.7367372457613115,10.186276979937995,27.801577512851736,1.7998690080999312e-4,0.006152536520358351,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lin-23,-3.7412592280536505,6.310797815727135,27.720725464056482,1.8230543816479024e-4,0.00619933440509331,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-27,-4.079900626218354,6.546432284102043,27.619081494253745,1.8526970488357477e-4,0.006253034388967089,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-38,-4.485465119830839,5.53736331351667,27.60109498481457,1.8580007221008043e-4,0.006253034388967089,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
unc-108,-3.6761587676180856,6.966541131478939,27.51830422271177,1.882642203376835e-4,0.00630347227992172,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK973.1,-3.566383138721902,8.355862179740042,27.471125563734716,1.8968543232732423e-4,0.00631865401869949,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
catp-6,-3.7432168101730925,7.711547109223855,27.354157593592216,1.9326317002112893e-4,0.006405153487654573,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-36,-4.04605225168795,5.7145059647020835,27.28723379811652,1.9534549707900503e-4,0.006425431800307476,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
atp-5,-2.835735528371705,8.70721872400157,27.271357756058908,1.9584330345553494e-4,0.006425431800307476,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ced-4,-4.473666334307417,6.470169492221262,27.140676275438917,1.9999750954121352e-4,0.0065068474999710815,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y82E9BR.19,-4.178116828512695,4.129350434975526,27.130725309399526,2.0031801922104265e-4,0.0065068474999710815,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pal-1,-2.565697444059463,7.263769785319811,27.016955822471488,2.0402522630370447e-4,0.0065871700609218126,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F30F8.1,-2.8426176198869046,7.795375557307775,26.993222140541086,2.048086264921317e-4,0.0065871700609218126,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
atg-13,-3.0260457233833655,6.893774675055582,26.931740276945128,2.068543532213043e-4,0.006613621613726775,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
sel-11,-3.2501176587932576,8.103800751780751,26.907811281658066,2.0765698128564694e-4,0.006613621613726775,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T13F2.6,-3.3457791225446503,7.5977859972568655,26.823473608265676,2.105148876127343e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
gei-17,-2.4615807824738853,7.665620843398638,26.803190051975676,2.1120903885240742e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C55A6.1,-3.589767895253021,8.026379208589804,26.740527318646386,2.133703946455501e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
scc-3,-2.7181620813136513,6.973895892781569,26.71696771306354,2.1418966124194877e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
trcs-1,-4.37367524209926,10.297299900366049,26.710930327746997,2.1440019551104497e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
W02F12.4,-3.360820551417529,6.88409954428621,26.688490371034717,2.151848306123324e-4,0.0066584917491370535,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
fut-3,-3.8543671412445084,7.393758224029948,26.64963817747458,2.1655125276282984e-4,0.006669165704191113,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y71F9AL.8,-4.156297552064321,4.8827992683912615,26.60714623342423,2.1805726199278168e-4,0.006684018138736486,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T07E3.3,-4.059706304492373,6.921043646977047,26.380319076997083,2.2630577576930694e-4,0.006872327488361884,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ippk-1,-3.5267105287555687,4.985612628719724,26.299023637444076,2.2935007801714658e-4,0.0069325308304349536,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C24D10.6,-3.2890598066244565,6.60462674965283,26.14043518810619,2.3542708306169117e-4,0.007059307473058771,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
elli-1,-3.9193033881413073,5.969690928697081,26.133253216479854,2.3570669767603188e-4,0.007059307473058771,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rars-2,-3.7054416539052872,6.880247159589937,26.074634207972732,2.3800341370078425e-4,0.007095544694303289,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pho-5,-3.9438577899326197,6.0496168943346245,26.036908430467264,2.3949530278347686e-4,0.007107567417606001,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
plp-1,-3.2476872415978955,7.98256213421359,26.00222641237872,2.408764359139648e-4,0.007110849545116014,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyc-2.1,-3.8063838611041043,7.8753991334895455,25.97955881393675,2.417841321819199e-4,0.007110849545116014,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
zyg-11,-2.8586621141806328,9.17582863406202,25.921868767258996,2.441122785193998e-4,0.007122112480283342,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
toe-1,-3.7600443257913283,7.3825242021644515,25.875816855436323,2.459894981621388e-4,0.007122112480283342,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
aka-1,-3.354971823131259,8.497824599263526,25.842950496174286,2.4733951228688355e-4,0.007122112480283342,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F25G6.8,-4.548857376192725,6.29685173914208,25.836116417038305,2.4762131000525634e-4,0.007122112480283342,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
M01F1.9,-3.162932130386553,5.661815628099598,25.79259468586744,2.4942468719668095e-4,0.007124663641208437,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rad-54,-3.699678769852173,6.035635920812101,25.77624715016129,2.5010601428808227e-4,0.007124663641208437,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lpd-7,-3.166067167966461,6.496384730917202,25.734162920451233,2.518699775433146e-4,0.007124663641208437,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
arx-2,-3.811286172110979,7.3040288058454435,25.684535330101664,2.539687618084461e-4,0.007147250197617865,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pxf-1,-3.5889113409101445,6.110144478418804,25.53119476726719,2.605834451974423e-4,0.007301928384953221,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-41.2,-6.2306010271027565,6.549604646900731,25.501239426060902,2.618989346831586e-4,0.007307427968146762,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dagl-2,-3.3847768268036877,6.963033642630097,25.417209025297623,2.656305927918668e-4,0.007370376255843169,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
nstp-2,-4.6559348814041615,6.507875953328025,25.399770557519336,2.6641274259135977e-4,0.007370376255843169,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
ZK637.2,-4.710719567798922,6.497495530825815,25.311846843841597,2.703973670776951e-4,0.007423156605775168,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F46F11.8,-2.6632113684194265,7.460004674781036,25.302616379603766,2.708196936542857e-4,0.007423156605775168,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F30F8.10,-2.348705508556826,6.2411049359053266,25.282746534812073,2.7173141810082175e-4,0.007423156605775168,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rpl-24.2,-4.943952301726049,5.623476289757953,25.243605777855162,2.735378577328768e-4,0.007441369471408136,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cpn-1,-4.251515886052176,7.563575921825266,24.9615331663347,2.869777217331792e-4,0.007749441508335876,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y97E10AR.4,-3.320243941182702,7.262869659821596,24.956260874980327,2.8723615331862186e-4,0.007749441508335876,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
hum-1,-3.977216782247334,6.577609073166077,24.914185475354813,2.8930829784606167e-4,0.007773225829781632,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
B0035.3,-3.2261876993079226,7.405295543832575,24.832765204787872,2.9336774156360707e-4,0.007810181190876145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rbm-3.2,-4.042854161648592,8.442110146516884,24.80713486430352,2.946593127409872e-4,0.007810181190876145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
kars-1,-3.6360365287892487,8.897658308230701,24.792868208831415,2.953811095394791e-4,0.007810181190876145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
F02E8.4,-3.7567261527716753,7.797136860786376,24.791140876689493,2.954686405493043e-4,0.007810181190876145,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cdk-5,-3.8015169712802037,6.89403235669469,24.665428262900942,3.0192086095080523e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
M01H9.3,-3.2486213499471925,7.33515721459609,24.64099908156346,3.0319364878000687e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rab-6.1,-4.261985314266719,6.541830410611715,24.586248959672456,3.0606894857167525e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
idh-1,-3.117241629182629,8.242986906603567,24.580143244362542,3.063915643229943e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
vps-22,-3.1207511675528736,6.82833742282216,24.512288571814292,3.1000367052055346e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
T12G3.4,-4.5402653643356725,6.026730945333773,24.503265631207807,3.104877134905826e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyb-2.2,-2.867966239618075,8.608220209337277,24.499559837551338,3.106867686686792e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cnx-1,-3.5802456075230538,8.154967538624298,24.484001804931967,3.1152408487574975e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
lgg-2,-3.4368648483894124,6.488536150381668,24.472656838982722,3.121363150677635e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
rnh-1.2,-3.500477427539923,6.056904449869655,24.472491280430777,3.121452597867685e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
pzf-1,-3.3274835291626395,6.730831878652957,24.43187184783483,3.143488738745219e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C25A1.16,-3.8312385208696313,6.377957167633862,24.400798893064415,3.160468214288238e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
Y59A8B.21,-4.029643019572889,4.383501173412739,24.39310669128751,3.164688007197366e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
cyld-1,-3.009091239082602,8.145107221038527,24.38659095344777,3.168267546940516e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
farl-11,-2.7116430909629776,7.08875017726697,24.386565317313273,3.1682816399266863e-4,0.007865289287863626,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
D2030.7,-2.522476494894007,7.586086275299504,24.351873329712465,3.187419968249876e-4,0.007882827641175545,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C25A1.1,-3.9984075470963774,5.63837937213772,24.32254086073876,3.203706715731739e-4,0.007893207980004726,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
romo-1,-4.0256326595136,5.587658968682723,24.290751158668616,3.2214673518415215e-4,0.007905843498762676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C11H1.3,-3.5531976161083767,5.533808612919108,24.26177672577324,3.237755047589045e-4,0.007905843498762676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
dog-1,-3.2710176043613663,6.152764151411859,24.248657039994,3.245161675093272e-4,0.007905843498762676,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
xpf-1,-2.9234601489854266,6.383259514325352,24.21073949168577,3.26667891179351e-4,0.007917139181362606,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
C36B1.11,-4.242296843401467,8.359778371700113,24.19781613051575,3.2740505115146323e-4,0.007917139181362606,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
EEED8.10,-2.867660276345025,6.899922399758335,24.115774572649894,3.32130208477369e-4,0.008001764321582075,BH,-1*onecell.Ribo 1*onecell.RNA 1*twocell.Ribo -1*twocell.RNA,glm
